flag_row,repository,project,antipattern,relative_path,line_from,line_to,source_role,source_sha256,source_file_exists,in_source_manifest,source_frame_status,span_in_bounds,fragment_alignment,fragment_found_in_source_file
12426,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/JooqTest.java,154,155,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,whitespace_normalized_exact,true
12427,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/JooqTest.java,190,191,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,whitespace_normalized_exact,true
12428,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/model/tables/Course.java,61,61,generated schema,e1577b515cef423a909151c9956c667a05d139daabafb22bd6a2ef2281212a9f,true,true,src,true,trimmed_exact,true
12429,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/model/tables/CourseMaterial.java,61,61,generated schema,429a5ab6d68cb05575951352527aa5bbc18939a5f7445e07f5fb3e040dbbf643,true,true,src,true,trimmed_exact,true
12430,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/model/tables/Student.java,60,60,generated schema,36eb3e455252462c0a16f1c0862535bbadce8535ef33dd00271c5839e32833ba,true,true,src,true,trimmed_exact,true
12431,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.17.7/src/test/java/org_jooq/jooq/model/tables/Teacher.java,59,59,generated schema,46e8dce071133f4923fbef5705cd7e2fc8049ed503b1153eb2948ef703eca70b,true,true,src,true,trimmed_exact,true
12432,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,83,84,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12433,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,95,96,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12434,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,107,108,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12435,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,120,121,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12436,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,135,136,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12437,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,148,149,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12438,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,154,155,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12439,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,Implicit Columns,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/JooqTest.java,190,191,application/query source,07cd7426141e84817469973091fbf737d6d2ee065e97590fbb2d430d637da94f,true,true,src,true,trimmed_exact,true
12440,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/model/tables/Course.java,61,61,generated schema,e1577b515cef423a909151c9956c667a05d139daabafb22bd6a2ef2281212a9f,true,true,src,true,trimmed_exact,true
12441,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/model/tables/CourseMaterial.java,61,61,generated schema,429a5ab6d68cb05575951352527aa5bbc18939a5f7445e07f5fb3e040dbbf643,true,true,src,true,trimmed_exact,true
12442,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/model/tables/Student.java,60,60,generated schema,36eb3e455252462c0a16f1c0862535bbadce8535ef33dd00271c5839e32833ba,true,true,src,true,trimmed_exact,true
12443,oracle/graalvm-reachability-metadata,oracle_graalvm-reachability-metadata,ID Required,tests/src/org.jooq/jooq/3.18.2/src/test/java/org_jooq/jooq/model/tables/Teacher.java,59,59,generated schema,46e8dce071133f4923fbef5705cd7e2fc8049ed503b1153eb2948ef703eca70b,true,true,src,true,trimmed_exact,true
12444,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,ID Required,src/main/java/com/otto/lab3/jooq/tables/HitChecks.java,57,57,generated schema,078e789fac9d53d9879782f27dbfc563db3fe9cc4f35abad8c0fbe68296c91d0,true,true,src,true,trimmed_exact,true
12445,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,Rounding Errors,src/main/java/com/otto/lab3/jooq/tables/HitChecks.java,67,67,generated schema,078e789fac9d53d9879782f27dbfc563db3fe9cc4f35abad8c0fbe68296c91d0,true,true,src,true,trimmed_exact,true
12446,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,Rounding Errors,src/main/java/com/otto/lab3/jooq/tables/HitChecks.java,72,72,generated schema,078e789fac9d53d9879782f27dbfc563db3fe9cc4f35abad8c0fbe68296c91d0,true,true,src,true,trimmed_exact,true
12447,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,Rounding Errors,src/main/java/com/otto/lab3/jooq/tables/HitChecks.java,77,77,generated schema,078e789fac9d53d9879782f27dbfc563db3fe9cc4f35abad8c0fbe68296c91d0,true,true,src,true,trimmed_exact,true
12448,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,Implicit Columns,src/main/java/com/otto/lab3/repository/JooqHitCheckRepository.java,69,69,application/query source,e444675adeea00afa8fa20dc6720f0754bd414aae618ada31abaa6f6847ec9cb,true,true,src,true,trimmed_exact,true
12449,otto15/ITMO-WEB-LAB3,otto15_ITMO-WEB-LAB3,Implicit Columns,src/main/java/com/otto/lab3/repository/JooqHitCheckRepository.java,97,97,application/query source,e444675adeea00afa8fa20dc6720f0754bd414aae618ada31abaa6f6847ec9cb,true,true,src,true,trimmed_exact,true
12450,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/bet/BetRepository.java,41,41,application/query source,8d9897d34f2bac5a50d2fc223ea4e91aa5ef84f1a7b29a5267d39c4e20913b85,true,true,src,true,archived_fragment_within_span,true
12451,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/bet/BetRepository.java,54,54,application/query source,8d9897d34f2bac5a50d2fc223ea4e91aa5ef84f1a7b29a5267d39c4e20913b85,true,true,src,true,archived_fragment_within_span,true
12452,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/bet/BetRepository.java,66,66,application/query source,8d9897d34f2bac5a50d2fc223ea4e91aa5ef84f1a7b29a5267d39c4e20913b85,true,true,src,true,archived_fragment_within_span,true
12453,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/bet/BetRepository.java,78,78,application/query source,8d9897d34f2bac5a50d2fc223ea4e91aa5ef84f1a7b29a5267d39c4e20913b85,true,true,src,true,archived_fragment_within_span,true
12454,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/db/data/DatabaseAccess.java,100,100,application/query source,4d9697205933e832c4225880d1ca3d0d015abfacbb547fff306d39cc0e2a6c63,true,true,src,true,trimmed_exact,true
12455,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/match/MatchRepository.java,45,45,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,trimmed_exact,true
12456,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/match/MatchRepository.java,61,61,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,trimmed_exact,true
12457,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/match/MatchRepository.java,77,77,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,trimmed_exact,true
12458,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Poor Man's Search Engine,src/main/java/sda/match/MatchRepository.java,95,96,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,whitespace_normalized_exact,true
12459,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/match/MatchRepository.java,94,94,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,trimmed_exact,true
12460,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/match/MatchRepository.java,111,111,application/query source,aee08232f2fdfa12b23468f0f4fcfc259cf2dfd6615926df3ab3215f17aabe53,true,true,src,true,trimmed_exact,true
12461,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/score/ScoreRepository.java,23,23,application/query source,4c001741f255bc3a44f89c24dcf3c739bbcad8ee7f715dabf88f737121861aa5,true,true,src,true,trimmed_exact,true
12462,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/user/UserRepository.java,44,44,application/query source,c9cc9db9bf9e3a62b74a47a9e009b64e5d57dd249806f86d39218c5bd8cf59e3,true,true,src,true,trimmed_exact,true
12463,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/user/UserRepository.java,56,56,application/query source,c9cc9db9bf9e3a62b74a47a9e009b64e5d57dd249806f86d39218c5bd8cf59e3,true,true,src,true,trimmed_exact,true
12464,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/user/UserRepository.java,68,68,application/query source,c9cc9db9bf9e3a62b74a47a9e009b64e5d57dd249806f86d39218c5bd8cf59e3,true,true,src,true,trimmed_exact,true
12465,pawelWielkolinski/SDABetApp,pawelWielkolinski_SDABetApp,Implicit Columns,src/main/java/sda/user/UserRepository.java,93,93,application/query source,c9cc9db9bf9e3a62b74a47a9e009b64e5d57dd249806f86d39218c5bd8cf59e3,true,true,src,true,trimmed_exact,true
12466,pedroafonsodias/springboot,pedroafonsodias_springboot,ID Required,src/main/java/dias/pedro/springboot/model/postgres/tables/Users.java,56,56,generated schema,e4860e784def124f5b1f52a352e29db9be3a667994a157b6d3c37c5f1dac6ee0,true,true,src,true,trimmed_exact,true
12467,pedroafonsodias/springboot,pedroafonsodias_springboot,Implicit Columns,src/main/java/dias/pedro/springboot/repository/UserRepository.java,18,18,application/query source,fc64815905cb03af8707880d31fd850e51f523e40dead9dc28ea896e22a4a3f1,true,true,src,true,trimmed_exact,true
12468,pedroafonsodias/springboot,pedroafonsodias_springboot,Implicit Columns,src/main/java/dias/pedro/springboot/repository/UserRepository.java,25,25,application/query source,fc64815905cb03af8707880d31fd850e51f523e40dead9dc28ea896e22a4a3f1,true,true,src,true,archived_fragment_within_span,true
12469,pedroermarinho/teach-sync,pedroermarinho_teach-sync,ID Required,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/generated/jooq/tables/Lessons.java,49,49,generated schema,f934695ed8f9d58e0200d2e0eb4125b4f047f9269eda07c44abc929384eb8208,true,true,src,true,trimmed_exact,true
12470,pedroermarinho/teach-sync,pedroermarinho_teach-sync,ID Required,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/generated/jooq/tables/Students.java,45,45,generated schema,7f6a79e9723cd856ce0695e3cbe789f0c4684e04ce003e02d49f242b7b1df471,true,true,src,true,trimmed_exact,true
12471,pedroermarinho/teach-sync,pedroermarinho_teach-sync,Keyless Entry,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/generated/jooq/tables/Students.java,50,50,generated schema,7f6a79e9723cd856ce0695e3cbe789f0c4684e04ce003e02d49f242b7b1df471,true,true,src,true,trimmed_exact,true
12472,pedroermarinho/teach-sync,pedroermarinho_teach-sync,ID Required,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/generated/jooq/tables/Teachers.java,45,45,generated schema,19f0d2a7a093fdeff53858f250960368ce0ff602aa92379a5b2861ec01db69bb,true,true,src,true,trimmed_exact,true
12473,pedroermarinho/teach-sync,pedroermarinho_teach-sync,Implicit Columns,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/JooqLessonRepositoryImpl.java,109,109,application/query source,bfc2a7992a58acd4e269fed555605c72ed2accc0eee7977c4c938293698cdae8,true,true,src,true,trimmed_exact,true
12474,pedroermarinho/teach-sync,pedroermarinho_teach-sync,Implicit Columns,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/JooqStudentRepositoryImpl.java,90,90,application/query source,251be537108e1596ab2cecc1cb19a6c9b6f416997cc0d0aa41040370a9002dd7,true,true,src,true,trimmed_exact,true
12475,pedroermarinho/teach-sync,pedroermarinho_teach-sync,Implicit Columns,backend/src/main/java/io/github/pedroermarinho/teachsync/data/repositories/JooqTeacherRepositoryImpl.java,90,90,application/query source,9b57633c2cbfce4d2d4a7d63c20dda5baebb790590cdf8e50b03308921b7f907,true,true,src,true,trimmed_exact,true
12476,philosopherstonerush/java-notes,philosopherstonerush_java-notes,Implicit Columns,jooq/jooq_demo/src/main/java/org/example/App.java,25,25,application/query source,c09e578e620d0af688b61f4299773923441cb3bc51349200c207dc4c97264c7f,true,true,src,true,archived_fragment_within_span,true
12477,philosopherstonerush/java-notes,philosopherstonerush_java-notes,ID Required,jooq/jooq_demo/src/main/java/org/example/table_generated/public_/tables/AllesUser.java,57,57,generated schema,d7044cdc4c4678c457426aac5cc9efcf42fa2473434dee10858f2ac93c6e680c,true,true,src,true,trimmed_exact,true
12478,philosopherstonerush/java-notes,philosopherstonerush_java-notes,ID Required,jooq/jooq_demo/src/main/java/org/example/table_generated/public_/tables/Email.java,55,55,generated schema,8d21d3a7af1698739cfe5ff74953f559b98d3a3388ac4a09cab8774fb053fee8,true,true,src,true,trimmed_exact,true
12479,philosopherstonerush/java-notes,philosopherstonerush_java-notes,ID Required,jooq/jooq_demo/src/main/java/org/example/table_generated/public_/tables/Rate.java,59,59,generated schema,18740596937c75cbfe5fe4be75609a6c23f36dcc7c88aef11a4770f8961bc63d,true,true,src,true,trimmed_exact,true
12480,philosopherstonerush/java-notes,philosopherstonerush_java-notes,ID Required,jooq/jooq_demo/src/main/java/org/example/table_generated/public_/tables/Stat.java,60,60,generated schema,daaa4a28e10fec8df56e469e18ab92880485f3bebfb49edc29baba3e06ebbd45,true,true,src,true,trimmed_exact,true
12481,phpbae/JOOQ,phpbae_JOOQ,ID Required,src/main/java/com/phpbae/jooq/model/tables/Customer.java,60,60,generated schema,1f7141f9f8311d3435361727baec4c4303acae2b2cf41be2c1d2a63e914be57e,true,true,src,true,trimmed_exact,true
12482,phpbae/JOOQ,phpbae_JOOQ,ID Required,src/main/java/com/phpbae/jooq/model/tables/Product.java,61,61,generated schema,77af719a28cf80caca592cf334c791750f62587d20372e2a14b5a3f57fc20750,true,true,src,true,trimmed_exact,true
12483,phpbae/JOOQ,phpbae_JOOQ,Implicit Columns,src/main/java/com/phpbae/repository/CustomerRepository.java,53,53,application/query source,5a82e3004dfa0bee03061e686bfde2a24b5040406b99e0cc476ae7e45427524a,true,true,src,true,trimmed_exact,true
12484,phpbae/JOOQ,phpbae_JOOQ,Implicit Columns,src/main/java/com/phpbae/repository/CustomerRepository.java,59,59,application/query source,5a82e3004dfa0bee03061e686bfde2a24b5040406b99e0cc476ae7e45427524a,true,true,src,true,trimmed_exact,true
12485,phpbae/JOOQ,phpbae_JOOQ,Implicit Columns,src/main/java/com/phpbae/repository/CustomerRepository.java,67,67,application/query source,5a82e3004dfa0bee03061e686bfde2a24b5040406b99e0cc476ae7e45427524a,true,true,src,true,trimmed_exact,true
12486,picodotdev/blog-ejemplos,picodotdev_blog-ejemplos,ID Required,Multidatabase/src/main/java/io/github/picodotdev/blogbitix/multidatabase/jooq/inventory/tables/Item.java,58,58,generated schema,87b02811eb87e592bbe2c1d6998da73a241eee449664ab2809fa8b0bba3f8166,true,true,src,true,trimmed_exact,true
12487,picodotdev/blog-ejemplos,picodotdev_blog-ejemplos,ID Required,Multidatabase/src/main/java/io/github/picodotdev/blogbitix/multidatabase/jooq/purchases/tables/Purchase.java,59,59,generated schema,4ed4bb056aaa5f3b963425d0955dfa194ae50139ad16b2c03f4c39a28f6225a4,true,true,src,true,trimmed_exact,true
12488,picodotdev/blog-ejemplos,picodotdev_blog-ejemplos,ID Required,MultiprojectGradle/core/src/main/java/io/github/picodotdev/gradle/core/models/tables/Item.java,56,56,generated schema,74a8025455f57cda484d28bd28cd648d192e2c29c1a467a8912c306da36e8da7,true,true,src,true,trimmed_exact,true
12489,picodotdev/blog-ejemplos,picodotdev_blog-ejemplos,Implicit Columns,MultiprojectGradle/core/src/main/java/io/github/picodotdev/gradle/core/services/ItemDAOImpl.java,27,27,application/query source,2449f64abfec2a305c353aed51c6d2e52aa1100a8e7a1afd10e757f150c2ee99,true,true,src,true,trimmed_exact,true
12490,picodotdev/blog-ejemplos,picodotdev_blog-ejemplos,Implicit Columns,PlugInTapestry/src/main/java/io/github/picodotdev/plugintapestry/services/dao/DefaultJooqProductoDAO.java,35,35,application/query source,dcb4dd5173df2b65337607f6b570883b735005cea77c2c70d6456ed0d09ceeba,true,true,src,true,archived_fragment_within_span,true
